iteration,rss,elapsed_time,benchmark,tool,trial_id
5,654744,4264,jme,galette,365
6,672256,4135,jme,galette,365
7,678640,4125,jme,galette,365
8,747324,3591,jme,galette,365
9,717036,3396,jme,galette,365
5,196140,262,batik,none,1
6,203380,237,batik,none,1
7,207844,243,batik,none,1
8,212476,267,batik,none,1
9,213832,203,batik,none,1
5,1451568,1722,tradebeans,galette,962
6,1451920,1740,tradebeans,galette,962
7,1452880,1510,tradebeans,galette,962
8,1453520,1363,tradebeans,galette,962
9,1453752,1442,tradebeans,galette,962
5,1487068,1278,tradebeans,galette,458
6,1483760,1298,tradebeans,galette,458
7,1491940,1185,tradebeans,galette,458
8,1494188,1393,tradebeans,galette,458
9,1496900,1029,tradebeans,galette,458
5,735716,37212,luindex,phosphor,746
6,630168,50899,luindex,phosphor,746
7,636764,51093,luindex,phosphor,746
8,661648,47021,luindex,phosphor,746
9,551584,15855,luindex,phosphor,746
5,540296,9016,graphchi,phosphor,1664
6,540364,9407,graphchi,phosphor,1664
7,540756,9182,graphchi,phosphor,1664
8,540944,9088,graphchi,phosphor,1664
9,545288,9100,graphchi,phosphor,1664
5,95748,160,zxing,none,1616
6,102640,166,zxing,none,1616
7,101008,150,zxing,none,1616
8,96536,138,zxing,none,1616
9,102708,147,zxing,none,1616
5,207888,183,lusearch,none,1272
6,195452,180,lusearch,none,1272
7,208036,169,lusearch,none,1272
8,203564,169,lusearch,none,1272
9,197412,149,lusearch,none,1272
5,934672,316478,biojava,mirror-taint,1472
6,890344,315787,biojava,mirror-taint,1472
7,1059668,314748,biojava,mirror-taint,1472
8,911328,316069,biojava,mirror-taint,1472
9,892668,315642,biojava,mirror-taint,1472
5,1104760,497,spring,phosphor,1589
6,1116420,455,spring,phosphor,1589
7,1118600,422,spring,phosphor,1589
8,1116440,550,spring,phosphor,1589
9,1118840,366,spring,phosphor,1589
5,1493660,21893,tomcat,mirror-taint,1486
6,1329712,22774,tomcat,mirror-taint,1486
7,1570680,22914,tomcat,mirror-taint,1486
8,1312736,22112,tomcat,mirror-taint,1486
9,1224472,23573,tomcat,mirror-taint,1486
5,800248,1957,eclipse,galette,1536
6,849268,1378,eclipse,galette,1536
7,540536,1071,eclipse,galette,1536
8,529948,942,eclipse,galette,1536
9,543224,995,eclipse,galette,1536
5,325700,146,h2,none,174
6,326812,114,h2,none,174
7,328436,125,h2,none,174
8,329024,115,h2,none,174
9,329452,100,h2,none,174
5,285360,952,jme,none,1184
6,295860,1030,jme,none,1184
7,297644,1086,jme,none,1184
8,305032,548,jme,none,1184
9,315888,368,jme,none,1184
5,268636,393,tomcat,none,772
6,296876,395,tomcat,none,772
7,293548,341,tomcat,none,772
8,311412,353,tomcat,none,772
9,299468,350,tomcat,none,772
5,246688,1058,jme,none,8
6,253584,1137,jme,none,8
7,314944,1028,jme,none,8
8,321276,1092,jme,none,8
9,295512,548,jme,none,8
5,854876,111353,h2,mirror-taint,888
6,758264,121791,h2,mirror-taint,888
7,863728,120271,h2,mirror-taint,888
8,758664,125136,h2,mirror-taint,888
9,758868,113290,h2,mirror-taint,888
5,131476,893,xalan,none,1027
6,128260,443,xalan,none,1027
7,141068,600,xalan,none,1027
8,132464,454,xalan,none,1027
9,113748,671,xalan,none,1027
5,2302556,3957257,jme,mirror-taint,50
6,2566148,3947686,jme,mirror-taint,50
7,2444768,3955553,jme,mirror-taint,50
8,2501644,3949245,jme,mirror-taint,50
9,2678328,3957252,jme,mirror-taint,50
5,376028,2594,biojava,phosphor,233
6,397292,2981,biojava,phosphor,233
7,383996,2981,biojava,phosphor,233
8,398072,2646,biojava,phosphor,233
9,374712,2697,biojava,phosphor,233
5,1451924,1320,tradebeans,galette,1298
6,1453032,1191,tradebeans,galette,1298
7,1453688,1136,tradebeans,galette,1298
8,1478688,1271,tradebeans,galette,1298
9,1478872,1006,tradebeans,galette,1298
5,538168,3878,biojava,galette,1199
6,547304,3799,biojava,galette,1199
7,544200,3816,biojava,galette,1199
8,533468,3912,biojava,galette,1199
9,550100,3804,biojava,galette,1199
5,361280,2638,biojava,phosphor,1073
6,361716,2954,biojava,phosphor,1073
7,374304,2743,biojava,phosphor,1073
8,378408,2993,biojava,phosphor,1073
9,378480,2680,biojava,phosphor,1073
5,1347464,25029,tomcat,mirror-taint,1570
6,1217572,26220,tomcat,mirror-taint,1570
7,1465384,26909,tomcat,mirror-taint,1570
8,1492528,26267,tomcat,mirror-taint,1570
9,1210148,26442,tomcat,mirror-taint,1570
5,342936,667,xalan,phosphor,1510
6,343528,757,xalan,phosphor,1510
7,343900,768,xalan,phosphor,1510
8,345696,708,xalan,phosphor,1510
9,346044,993,xalan,phosphor,1510
5,3702576,1373993,zxing,mirror-taint,1406
6,4855416,1342234,zxing,mirror-taint,1406
7,4169956,1403126,zxing,mirror-taint,1406
8,3713904,1327693,zxing,mirror-taint,1406
9,3835316,1379088,zxing,mirror-taint,1406
5,379980,544,graphchi,none,257
6,395276,602,graphchi,none,257
7,393356,566,graphchi,none,257
8,397952,562,graphchi,none,257
9,407284,553,graphchi,none,257
5,2860440,4260,jython,galette,870
6,3101880,3735,jython,galette,870
7,3255636,3477,jython,galette,870
8,3626964,3882,jython,galette,870
9,3684428,3312,jython,galette,870
5,2478524,5306,jython,galette,954
6,2881632,5814,jython,galette,954
7,3156144,4955,jython,galette,954
8,3179236,4328,jython,galette,954
9,3481568,4784,jython,galette,954
5,353904,5711,avrora,phosphor,987
6,356492,5813,avrora,phosphor,987
7,357132,6015,avrora,phosphor,987
8,357320,5778,avrora,phosphor,987
9,357356,5639,avrora,phosphor,987
5,223856,278,batik,none,1429
6,225716,231,batik,none,1429
7,237860,257,batik,none,1429
8,253352,200,batik,none,1429
9,250596,181,batik,none,1429
5,381976,5087,sunflow,phosphor,330
6,382812,5249,sunflow,phosphor,330
7,386736,5543,sunflow,phosphor,330
8,395176,5572,sunflow,phosphor,330
9,379400,5447,sunflow,phosphor,330
5,406580,402,jython,none,345
6,433820,474,jython,none,345
7,408324,397,jython,none,345
8,433432,355,jython,none,345
9,411984,361,jython,none,345
5,532096,47638,luindex,phosphor,1166
6,530848,23665,luindex,phosphor,1166
7,558992,10718,luindex,phosphor,1166
8,568976,10650,luindex,phosphor,1166
9,594836,10550,luindex,phosphor,1166
5,558524,14928,luindex,phosphor,1670
6,583532,13134,luindex,phosphor,1670
7,594424,13151,luindex,phosphor,1670
8,602772,12356,luindex,phosphor,1670
9,649444,12694,luindex,phosphor,1670
5,1166272,26661,tomcat,mirror-taint,562
6,1496128,26049,tomcat,mirror-taint,562
7,1534292,32558,tomcat,mirror-taint,562
8,1302504,25524,tomcat,mirror-taint,562
9,1492640,26017,tomcat,mirror-taint,562
5,561020,19010,eclipse,galette,1116
6,563048,43718,eclipse,galette,1116
7,564684,41714,eclipse,galette,1116
8,566440,41435,eclipse,galette,1116
9,583476,37801,eclipse,galette,1116
5,277024,666,zxing,galette,797
6,281872,709,zxing,galette,797
7,280932,764,zxing,galette,797
8,288860,699,zxing,galette,797
9,282496,711,zxing,galette,797
5,781324,1670,eclipse,galette,444
6,785552,1409,eclipse,galette,444
7,524924,1541,eclipse,galette,444
8,509036,884,eclipse,galette,444
9,540632,1066,eclipse,galette,444
5,1415676,20511,tomcat,mirror-taint,730
6,1212292,25003,tomcat,mirror-taint,730
7,1206860,21075,tomcat,mirror-taint,730
8,1691080,19976,tomcat,mirror-taint,730
9,1516996,21831,tomcat,mirror-taint,730
5,214852,3815,avrora,galette,1449
6,214868,3731,avrora,galette,1449
7,207524,4089,avrora,galette,1449
8,288104,4637,avrora,galette,1449
9,215640,4628,avrora,galette,1449
5,393872,98,spring,none,1106
6,394272,141,spring,none,1106
7,394948,122,spring,none,1106
8,395288,142,spring,none,1106
9,395768,126,spring,none,1106
5,254628,483,pmd,galette,454
6,254700,387,pmd,galette,454
7,256872,441,pmd,galette,454
8,256676,400,pmd,galette,454
9,266636,432,pmd,galette,454
5,378988,510,h2o,none,1099
6,395636,532,h2o,none,1099
7,376108,477,h2o,none,1099
8,457288,612,h2o,none,1099
9,392760,541,h2o,none,1099
5,843584,115359,h2,mirror-taint,804
6,745876,115692,h2,mirror-taint,804
7,745944,112151,h2,mirror-taint,804
8,746508,118270,h2,mirror-taint,804
9,746860,121000,h2,mirror-taint,804
5,131612,2245,avrora,none,924
6,131708,2235,avrora,none,924
7,103064,1888,avrora,none,924
8,132516,1950,avrora,none,924
9,106636,1756,avrora,none,924
5,1000416,2829,graphchi,galette,1370
6,855940,2905,graphchi,galette,1370
7,1222504,2943,graphchi,galette,1370
8,942720,3271,graphchi,galette,1370
9,1165676,2907,graphchi,galette,1370
5,1252068,7801637,sunflow,mirror-taint,1569
6,1377544,7807093,sunflow,mirror-taint,1569
7,1334900,7817798,sunflow,mirror-taint,1569
8,1350940,7796259,sunflow,mirror-taint,1569
9,1513716,7800633,sunflow,mirror-taint,1569
5,413840,356,jython,none,513
6,432564,349,jython,none,513
7,416848,342,jython,none,513
8,417380,335,jython,none,513
9,437628,348,jython,none,513
5,707976,482,tradesoap,none,102
6,706596,389,tradesoap,none,102
7,706836,458,tradesoap,none,102
8,707248,409,tradesoap,none,102
9,707352,339,tradesoap,none,102
5,810352,1253,h2,phosphor,741
6,812616,1270,h2,phosphor,741
7,810860,1103,h2,phosphor,741
8,831944,1033,h2,phosphor,741
9,836712,929,h2,phosphor,741
5,798188,13128,h2o,galette,700
6,808528,13313,h2o,galette,700
7,710028,13653,h2o,galette,700
8,825808,13211,h2o,galette,700
9,748232,13243,h2o,galette,700
5,182840,150,biojava,none,1346
6,175592,143,biojava,none,1346
7,178764,152,biojava,none,1346
8,188864,144,biojava,none,1346
9,180804,138,biojava,none,1346
5,879480,399166,biojava,mirror-taint,1220
6,784056,375504,biojava,mirror-taint,1220
7,874392,367699,biojava,mirror-taint,1220
8,858288,363588,biojava,mirror-taint,1220
9,845344,355893,biojava,mirror-taint,1220
5,1453968,1319,tradebeans,galette,1214
6,1455000,1273,tradebeans,galette,1214
7,1455660,1150,tradebeans,galette,1214
8,1456556,1097,tradebeans,galette,1214
9,1462036,1038,tradebeans,galette,1214
5,293236,473,fop,galette,445
6,295272,420,fop,galette,445
7,297116,351,fop,galette,445
8,298520,340,fop,galette,445
9,300128,390,fop,galette,445
5,258448,407,pmd,galette,370
6,259060,359,pmd,galette,370
7,262024,471,pmd,galette,370
8,262552,365,pmd,galette,370
9,261596,360,pmd,galette,370
5,252952,489,pmd,galette,874
6,253588,452,pmd,galette,874
7,244804,455,pmd,galette,874
8,241992,361,pmd,galette,874
9,248088,437,pmd,galette,874
5,322964,131,h2,none,510
6,325168,116,h2,none,510
7,326328,116,h2,none,510
8,327416,86,h2,none,510
9,328360,130,h2,none,510
5,399424,624,h2o,none,847
6,363968,775,h2o,none,847
7,415248,682,h2o,none,847
8,383820,533,h2o,none,847
9,474312,540,h2o,none,847
5,149308,263,sunflow,none,519
6,153224,270,sunflow,none,519
7,167856,308,sunflow,none,519
8,168952,261,sunflow,none,519
9,168728,270,sunflow,none,519
5,130900,117,pmd,none,1189
6,140884,114,pmd,none,1189
7,139352,92,pmd,none,1189
8,141360,74,pmd,none,1189
9,144676,80,pmd,none,1189
5,536916,6762,graphchi,phosphor,740
6,545824,6940,graphchi,phosphor,740
7,546112,6716,graphchi,phosphor,740
8,550520,6673,graphchi,phosphor,740
9,546308,6744,graphchi,phosphor,740
5,3946168,1307627,zxing,mirror-taint,314
6,3838680,1325277,zxing,mirror-taint,314
7,3742924,1368811,zxing,mirror-taint,314
8,4647380,1320043,zxing,mirror-taint,314
9,4955660,1331783,zxing,mirror-taint,314
5,222828,265,lusearch,none,768
6,223044,228,lusearch,none,768
7,236840,244,lusearch,none,768
8,220908,173,lusearch,none,768
9,229140,187,lusearch,none,768
5,524248,683,eclipse,none,1515
6,246384,548,eclipse,none,1515
7,244656,450,eclipse,none,1515
8,245460,376,eclipse,none,1515
9,261836,831,eclipse,none,1515
5,166388,151,biojava,none,254
6,167484,139,biojava,none,254
7,164636,179,biojava,none,254
8,165716,159,biojava,none,254
9,169908,152,biojava,none,254
5,227112,1082,jme,none,260
6,249736,1167,jme,none,260
7,250952,1143,jme,none,260
8,192028,397,jme,none,260
9,217908,646,jme,none,260
5,426432,397,jython,none,429
6,411000,376,jython,none,429
7,409264,366,jython,none,429
8,429312,371,jython,none,429
9,410252,359,jython,none,429
5,1326752,7731819,sunflow,mirror-taint,561
6,1548740,7729742,sunflow,mirror-taint,561
7,1410212,7744940,sunflow,mirror-taint,561
8,1331872,7739863,sunflow,mirror-taint,561
9,1328128,7729534,sunflow,mirror-taint,561
5,2593024,3953619,jme,mirror-taint,890
6,2467468,3970434,jme,mirror-taint,890
7,2633028,3957387,jme,mirror-taint,890
8,2489944,3975651,jme,mirror-taint,890
9,2478768,3975782,jme,mirror-taint,890
5,284540,802,zxing,galette,41
6,284312,782,zxing,galette,41
7,281488,737,zxing,galette,41
8,289156,773,zxing,galette,41
9,288360,629,zxing,galette,41
5,849584,1135,h2,phosphor,825
6,864476,1152,h2,phosphor,825
7,872236,1413,h2,phosphor,825
8,875340,1225,h2,phosphor,825
9,875756,997,h2,phosphor,825
5,196384,166,lusearch,none,96
6,194536,166,lusearch,none,96
7,193864,142,lusearch,none,96
8,189508,145,lusearch,none,96
9,199200,147,lusearch,none,96
5,394904,22648,luindex,galette,536
6,406488,14696,luindex,galette,536
7,511796,31635,luindex,galette,536
8,418972,51118,luindex,galette,536
9,445664,51021,luindex,galette,536
5,2180856,1626339,avrora,mirror-taint,1386
6,2191396,1633621,avrora,mirror-taint,1386
7,2843564,1673871,avrora,mirror-taint,1386
8,2799088,1511770,avrora,mirror-taint,1386
9,2333196,1528663,avrora,mirror-taint,1386
5,409760,2048,biojava,phosphor,653
6,386316,2180,biojava,phosphor,653
7,409128,2123,biojava,phosphor,653
8,404092,2093,biojava,phosphor,653
9,404260,2071,biojava,phosphor,653
5,153884,320,sunflow,none,1443
6,170292,295,sunflow,none,1443
7,149920,289,sunflow,none,1443
8,149964,319,sunflow,none,1443
9,162260,304,sunflow,none,1443
5,171604,137,biojava,none,590
6,171916,132,biojava,none,590
7,166992,136,biojava,none,590
8,173160,132,biojava,none,590
9,164236,143,biojava,none,590
5,289096,451,fop,galette,361
6,291428,444,fop,galette,361
7,293440,385,fop,galette,361
8,294708,286,fop,galette,361
9,300168,304,fop,galette,361
5,1407748,1873,tradebeans,galette,1382
6,1408540,2098,tradebeans,galette,1382
7,1408852,1627,tradebeans,galette,1382
8,1409180,1517,tradebeans,galette,1382
9,1409648,1472,tradebeans,galette,1382
5,506652,398,eclipse,none,759
6,239592,296,eclipse,none,759
7,241644,193,eclipse,none,759
8,239356,218,eclipse,none,759
9,234680,172,eclipse,none,759
5,729008,52416,luindex,phosphor,914
6,501596,52695,luindex,phosphor,914
7,492528,50534,luindex,phosphor,914
8,558608,10793,luindex,phosphor,914
9,573188,10789,luindex,phosphor,914
5,656904,12931,h2o,galette,868
6,700976,13153,h2o,galette,868
7,675052,12748,h2o,galette,868
8,731840,12581,h2o,galette,868
9,771268,13179,h2o,galette,868
5,339556,683,xalan,phosphor,1342
6,340040,671,xalan,phosphor,1342
7,340464,558,xalan,phosphor,1342
8,340784,509,xalan,phosphor,1342
9,341540,447,xalan,phosphor,1342
5,616844,4718,jme,phosphor,71
6,654332,4830,jme,phosphor,71
7,693432,4796,jme,phosphor,71
8,731152,4109,jme,phosphor,71
9,731820,3823,jme,phosphor,71
5,212156,671,xalan,galette,1300
6,233060,644,xalan,galette,1300
7,216452,616,xalan,galette,1300
8,269292,692,xalan,galette,1300
9,263692,594,xalan,galette,1300
5,547860,3633,batik,galette,190
6,551080,3558,batik,galette,190
7,598100,3561,batik,galette,190
8,599204,3324,batik,galette,190
9,643260,3954,batik,galette,190
5,367444,4130,sunflow,galette,1380
6,390596,4186,sunflow,galette,1380
7,417708,4236,sunflow,galette,1380
8,392416,4097,sunflow,galette,1380
9,395824,4109,sunflow,galette,1380
5,322728,8071,avrora,phosphor,1407
6,322816,7309,avrora,phosphor,1407
7,329732,8893,avrora,phosphor,1407
8,329816,8110,avrora,phosphor,1407
9,324824,8018,avrora,phosphor,1407
5,544736,4095,batik,galette,862
6,586784,4116,batik,galette,862
7,530572,3796,batik,galette,862
8,580540,3831,batik,galette,862
9,581688,3421,batik,galette,862
5,134368,113,pmd,none,97
6,141264,104,pmd,none,97
7,137132,70,pmd,none,97
8,137952,64,pmd,none,97
9,132520,93,pmd,none,97
5,736452,120182,h2,mirror-taint,720
6,826284,115202,h2,mirror-taint,720
7,729908,110913,h2,mirror-taint,720
8,730244,113060,h2,mirror-taint,720
9,827340,109547,h2,mirror-taint,720
5,602112,8908,luindex,phosphor,410
6,556976,9041,luindex,phosphor,410
7,531700,8992,luindex,phosphor,410
8,546504,8908,luindex,phosphor,410
9,570804,9030,luindex,phosphor,410
5,709240,632,h2,galette,447
6,760476,651,h2,galette,447
7,721096,623,h2,galette,447
8,722564,679,h2,galette,447
9,728748,655,h2,galette,447
5,3970184,1312992,zxing,mirror-taint,986
6,4479048,1321090,zxing,mirror-taint,986
7,3947724,1352774,zxing,mirror-taint,986
8,4036596,1322041,zxing,mirror-taint,986
9,3841840,1364915,zxing,mirror-taint,986
5,3926712,1296664,zxing,mirror-taint,1658
6,4384028,1309743,zxing,mirror-taint,1658
7,3922056,1317307,zxing,mirror-taint,1658
8,4070040,1359140,zxing,mirror-taint,1658
9,4803380,1316512,zxing,mirror-taint,1658
5,1547524,7738578,sunflow,mirror-taint,897
6,1303792,7747182,sunflow,mirror-taint,897
7,1593972,7742982,sunflow,mirror-taint,897
8,1327564,7744922,sunflow,mirror-taint,897
9,1321592,7738609,sunflow,mirror-taint,897
5,425012,1963,lusearch,phosphor,75
6,426912,1746,lusearch,phosphor,75
7,424920,1756,lusearch,phosphor,75
8,427056,1737,lusearch,phosphor,75
9,426352,1871,lusearch,phosphor,75
5,351552,718,xalan,phosphor,586
6,351844,614,xalan,phosphor,586
7,352420,709,xalan,phosphor,586
8,353312,562,xalan,phosphor,586
9,353460,462,xalan,phosphor,586
5,163504,130,biojava,none,674
6,169356,131,biojava,none,674
7,167904,128,biojava,none,674
8,172132,128,biojava,none,674
9,172224,125,biojava,none,674
5,582112,161,tradebeans,none,101
6,583528,171,tradebeans,none,101
7,584912,139,tradebeans,none,101
8,585632,177,tradebeans,none,101
9,586096,133,tradebeans,none,101
5,400396,367,jython,none,597
6,401396,380,jython,none,597
7,427728,368,jython,none,597
8,411136,336,jython,none,597
9,431208,336,jython,none,597
5,297196,5426,avrora,galette,1533
6,300436,5340,avrora,galette,1533
7,223528,5470,avrora,galette,1533
8,301744,4786,avrora,galette,1533
9,223976,4703,avrora,galette,1533
5,306008,669,fop,galette,1117
6,308504,557,fop,galette,1117
7,310236,893,fop,galette,1117
8,310416,458,fop,galette,1117
9,310872,402,fop,galette,1117
5,982616,251,spring,galette,791
6,984708,344,spring,galette,791
7,985916,282,spring,galette,791
8,987016,239,spring,galette,791
9,988004,231,spring,galette,791
5,474328,3237,batik,galette,610
6,515116,3018,batik,galette,610
7,495332,3089,batik,galette,610
8,542224,3019,batik,galette,610
9,542608,3002,batik,galette,610
5,547412,7443,graphchi,phosphor,1496
6,549508,7172,graphchi,phosphor,1496
7,549996,7223,graphchi,phosphor,1496
8,555724,7275,graphchi,phosphor,1496
9,548488,7389,graphchi,phosphor,1496
5,135936,79,fop,none,4
6,134456,86,fop,none,4
7,135104,88,fop,none,4
8,138424,69,fop,none,4
9,140312,56,fop,none,4
5,1084464,823,spring,phosphor,1505
6,1087900,623,spring,phosphor,1505
7,1089096,595,spring,phosphor,1505
8,1090252,557,spring,phosphor,1505
9,1090880,560,spring,phosphor,1505
5,355132,2193,biojava,phosphor,737
6,378000,2310,biojava,phosphor,737
7,358704,2242,biojava,phosphor,737
8,388408,2295,biojava,phosphor,737
9,370892,2270,biojava,phosphor,737
5,801480,375,spring,galette,1547
6,802260,337,spring,galette,1547
7,803652,376,spring,galette,1547
8,804700,264,spring,galette,1547
9,805364,294,spring,galette,1547
5,209768,4845,avrora,galette,1113
6,282572,4396,avrora,galette,1113
7,205548,4386,avrora,galette,1113
8,205648,4126,avrora,galette,1113
9,202580,4379,avrora,galette,1113
5,824908,439,spring,galette,1631
6,825672,354,spring,galette,1631
7,826576,389,spring,galette,1631
8,827456,448,spring,galette,1631
9,828736,416,spring,galette,1631
5,108172,187,zxing,none,776
6,117352,182,zxing,none,776
7,116276,183,zxing,none,776
8,117932,185,zxing,none,776
9,117224,155,zxing,none,776
5,257212,447,pmd,galette,1546
6,260388,346,pmd,galette,1546
7,262864,383,pmd,galette,1546
8,264280,334,pmd,galette,1546
